			Light1	 Light2	 Average		D_L1	D_L2
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	18	15		0	1
Light1	 Light2	 Average	12	17	14		0	-1
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	18	15		0	1
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	17	14		0	-1
Light1	 Light2	 Average	12	18	15		0	1
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	17	14		0	-1
Light1	 Light2	 Average	12	18	15		0	1
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	17	14		0	-1
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	12	17	14		0	0
Light1	 Light2	 Average	11	17	14		-1	0
Light1	 Light2	 Average	5	17	11		-6	0
Light1	 Light2	 Average	4	17	10		-1	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	4	17	10		0	0
Light1	 Light2	 Average	10	18	14		6	1
Light1	 Light2	 Average	12	18	15		2	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	12	18	15		0	0
Light1	 Light2	 Average	13	18	15		1	0
Light1	 Light2	 Average	12	18	15		-1	0
Light1	 Light2	 Average	13	18	15		1	0
Light1	 Light2	 Average	13	18	15		0	0
Light1	 Light2	 Average	13	18	15		0	0
Light1	 Light2	 Average	12	18	15		-1	0
Light1	 Light2	 Average	12	19	15		0	1
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	13	19	16		0	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	13	19	16		1	0
Light1	 Light2	 Average	12	19	15		-1	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	19	15		0	0
Light1	 Light2	 Average	12	20	16		0	1
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	13	20	16		0	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	13	20	16		0	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	13	20	16		0	0
Light1	 Light2	 Average	13	20	16		0	0
Light1	 Light2	 Average	13	20	16		0	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	13	20	16		1	0
Light1	 Light2	 Average	12	20	16		-1	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	20	16		0	0
Light1	 Light2	 Average	12	21	16		0	1
Light1	 Light2	 Average	13	21	17		1	0
Light1	 Light2	 Average	12	21	16		-1	0
Light1	 Light2	 Average	13	21	17		1	0
Light1	 Light2	 Average	13	21	17		0	0
Light1	 Light2	 Average	12	21	16		-1	0
Light1	 Light2	 Average	13	21	17		1	0
Light1	 Light2	 Average	13	21	17		0	0
Light1	 Light2	 Average	13	21	17		0	0
Light1	 Light2	 Average	13	21	17		0	0
Light1	 Light2	 Average	13	22	17		0	1
Light1	 Light2	 Average	13	22	17		0	0
Light1	 Light2	 Average	13	22	17		0	0
Light1	 Light2	 Average	13	22	17		0	0
Light1	 Light2	 Average	13	22	17		0	0
Light1	 Light2	 Average	12	22	17		-1	0
Light1	 Light2	 Average	12	22	17		0	0
Light1	 Light2	 Average	12	22	17		0	0
Light1	 Light2	 Average	12	22	17		0	0
Light1	 Light2	 Average	13	23	18		1	1
Light1	 Light2	 Average	13	23	18		0	0
Light1	 Light2	 Average	13	23	18		0	0
Light1	 Light2	 Average	13	23	18		0	0
Light1	 Light2	 Average	13	23	18		0	0
Light1	 Light2	 Average	13	23	18		0	0
Light1	 Light2	 Average	13	23	18		0	0
Light1	 Light2	 Average	13	24	18		0	1
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	24	18		0	0
Light1	 Light2	 Average	13	25	19		0	1
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	12	25	18		-1	0
Light1	 Light2	 Average	5	25	15		-7	0
Light1	 Light2	 Average	5	25	15		0	0
Light1	 Light2	 Average	5	25	15		0	0
Light1	 Light2	 Average	12	25	18		7	0
Light1	 Light2	 Average	13	25	19		1	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	25	19		0	0
Light1	 Light2	 Average	13	26	19		0	1
Light1	 Light2	 Average	13	25	19		0	-1
Light1	 Light2	 Average	13	26	19		0	1
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	26	19		0	0
Light1	 Light2	 Average	13	27	20		0	1
Light1	 Light2	 Average	13	26	19		0	-1
Light1	 Light2	 Average	13	27	20		0	1
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	27	20		0	0
Light1	 Light2	 Average	13	28	20		0	1
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	28	20		0	0
Light1	 Light2	 Average	13	29	21		0	1
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	29	21		0	0
Light1	 Light2	 Average	13	30	21		0	1
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	13	30	21		0	0
Light1	 Light2	 Average	14	30	22		1	0
Light1	 Light2	 Average	13	30	21		-1	0
Light1	 Light2	 Average	14	30	22		1	0
Light1	 Light2	 Average	13	30	21		-1	0
Light1	 Light2	 Average	14	30	22		1	0
Light1	 Light2	 Average	13	31	22		-1	1
Light1	 Light2	 Average	13	31	22		0	0
Light1	 Light2	 Average	14	31	22		1	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	13	31	22		-1	0
Light1	 Light2	 Average	14	31	22		1	0
Light1	 Light2	 Average	13	31	22		-1	0
Light1	 Light2	 Average	13	31	22		0	0
Light1	 Light2	 Average	13	31	22		0	0
Light1	 Light2	 Average	14	31	22		1	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	32	23		0	1
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	31	22		0	-1
Light1	 Light2	 Average	14	32	23		0	1
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	31	22		0	-1
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	32	23		0	1
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	33	23		0	1
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	33	23		0	0
Light1	 Light2	 Average	14	34	24		0	1
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	14	34	24		0	0
Light1	 Light2	 Average	12	34	23		-2	0
Light1	 Light2	 Average	5	34	19		-7	0
Light1	 Light2	 Average	5	34	19		0	0
Light1	 Light2	 Average	5	34	19		0	0
Light1	 Light2	 Average	5	34	19		0	0
Light1	 Light2	 Average	5	33	19		0	-1
Light1	 Light2	 Average	6	33	19		1	0
Light1	 Light2	 Average	6	33	19		0	0
Light1	 Light2	 Average	6	33	19		0	0
Light1	 Light2	 Average	7	33	20		1	0
Light1	 Light2	 Average	6	33	19		-1	0
Light1	 Light2	 Average	6	33	19		0	0
Light1	 Light2	 Average	7	33	20		1	0
Light1	 Light2	 Average	6	33	19		-1	0
Light1	 Light2	 Average	6	33	19		0	0
Light1	 Light2	 Average	10	33	21		4	0
Light1	 Light2	 Average	6	33	19		-4	0
Light1	 Light2	 Average	5	32	18		-1	-1
Light1	 Light2	 Average	11	32	21		6	0
Light1	 Light2	 Average	14	32	23		3	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	32	23		0	0
Light1	 Light2	 Average	14	31	22		0	-1
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	30	22		0	-1
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	31	22		0	1
Light1	 Light2	 Average	14	30	22		0	-1
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	30	22		0	0
Light1	 Light2	 Average	14	31	22		0	1
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	30	22		0	-1
Light1	 Light2	 Average	14	31	22		0	1
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	15	31	23		1	0
Light1	 Light2	 Average	14	31	22		-1	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
Light1	 Light2	 Average	14	31	22		0	0
